locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00957	CDS	1743	dnaK_2		COG0443	Chaperone protein DnaK
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00958	CDS	585	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00959	CDS	1722	feoB		COG0370	Fe(2+) transporter FeoB
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00960	CDS	441				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00961	CDS	153				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00962	CDS	765				Iron-sulfur cluster carrier protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00963	CDS	1185				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00964	CDS	1359	acsC		COG1456	Corrinoid/iron-sulfur protein large subunit
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00965	CDS	801				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00966	CDS	831				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00967	CDS	2139	purF_2	2.4.2.14		Amidophosphoribosyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00968	CDS	114				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00969	CDS	297				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00970	CDS	171				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00971	CDS	417				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00972	CDS	162				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00973	CDS	597				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00974	CDS	834				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00975	CDS	762				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00976	CDS	600				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00977	CDS	1230	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00978	CDS	693	cysG_2		COG0007	Siroheme synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00979	CDS	846				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00980	CDS	258				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00981	CDS	306				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00982	CDS	1350				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00983	CDS	201				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00984	CDS	1116	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00985	CDS	768	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00986	CDS	888	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00987	CDS	453				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00988	CDS	294				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00989	CDS	243				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00990	CDS	693	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00991	CDS	885				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00992	CDS	1044				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00993	CDS	1230	adhA	1.1.1.2		Long-chain primary alcohol dehydrogenase AdhA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00994	CDS	192	napF_2			Ferredoxin-type protein NapF
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00995	CDS	1242				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00996	CDS	2778	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00997	CDS	513	gph	3.1.3.18		Phosphoglycolate phosphatase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00998	CDS	975				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00999	CDS	489				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01000	CDS	3702	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01001	CDS	567				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01002	CDS	888	htpX_3	3.4.24.-	COG0501	Protease HtpX 
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01003	CDS	1452				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01004	CDS	1164	argJ_1			Arginine biosynthesis bifunctional protein ArgJ
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01005	CDS	1053	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01006	CDS	390				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01007	CDS	609	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01008	CDS	294				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01009	CDS	555				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01010	CDS	831	miaB_2	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01011	CDS	1047	moaA_4			GTP 3',8-cyclase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01012	CDS	684				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01013	CDS	1011				IS1595 family transposase ISCco3
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01014	CDS	564	sgcG	1.3.99.24		2-amino-4-deoxychorismate dehydrogenase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01015	CDS	945				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01016	CDS	219				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01017	CDS	1587	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01018	CDS	249				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01019	CDS	282	gatC	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01020	CDS	1392	gatA	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01021	CDS	1425	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01022	CDS	264				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01023	CDS	210				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01024	CDS	807	griI	4.1.2.56	COG1830	2-amino-4,5-dihydroxy-6-oxo-7-(phosphonooxy)heptanoate synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01025	CDS	1149	griH	4.1.99.20	COG1465	3-amino-4-hydroxybenzoic acid synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01026	CDS	702	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01027	CDS	477				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01028	CDS	399				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01029	CDS	1128	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01030	CDS	495	DmdB_2	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01031	CDS	282				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01032	CDS	1185	lysJ	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde transaminase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01033	CDS	1107	hisC_2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01034	CDS	924	mdh	1.1.1.37		Malate dehydrogenase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01035	CDS	249				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01036	CDS	819	nadX	1.4.1.21	COG1712	L-aspartate dehydrogenase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01037	CDS	1485	argH	4.3.2.1	COG0165	Argininosuccinate lyase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01038	CDS	1233	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01039	CDS	1398	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01040	CDS	516				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01041	CDS	1104				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01042	CDS	306	cutA		COG1324	Divalent-cation tolerance protein CutA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01043	CDS	1956	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01044	CDS	528	teaD		COG0589	TRAP-T-associated universal stress protein TeaD
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01045	CDS	1461				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01046	tRNA	86				tRNA-Ser(gga)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01047	CDS	1050	truB	5.4.99.25		tRNA pseudouridine synthase B
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01048	CDS	552	cmk	2.7.4.25		Cytidylate kinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01049	CDS	576				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01050	CDS	375				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01051	CDS	321				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01052	CDS	1398	sdcS			Sodium-dependent dicarboxylate transporter SdcS
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01053	CDS	897				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01054	CDS	600				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01055	CDS	1920	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01056	CDS	573				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01057	CDS	906	IMPDH_4	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01058	CDS	396				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01059	CDS	423				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01060	CDS	771	fba	4.1.2.13		Fructose-bisphosphate aldolase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01061	CDS	1059				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01062	CDS	951	mch	3.5.4.27	COG3252	Methenyltetrahydromethanopterin cyclohydrolase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01063	CDS	678				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01064	CDS	1221				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01065	CDS	1935	ppk	2.7.4.1	COG0855	Polyphosphate kinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01066	CDS	1773				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01067	CDS	1236	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01068	CDS	1020	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01069	CDS	1278				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01070	CDS	339				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01071	CDS	348				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01072	CDS	330			COG0316	Protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01073	CDS	957	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01074	CDS	138				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01075	CDS	285				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01076	CDS	150				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01077	CDS	276				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01078	CDS	105				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01079	tRNA	87				tRNA-Ser(gct)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01080	CDS	246				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01081	CDS	666	yvdM	5.4.2.6	COG0637	Beta-phosphoglucomutase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01082	CDS	984				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01083	CDS	294				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01084	CDS	333				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01085	CDS	2385				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01086	CDS	783	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01087	CDS	534				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01088	CDS	936	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01089	CDS	630				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01090	CDS	870				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01091	CDS	1236	bzaF_2	4.1.99.23	COG0422	5-hydroxybenzimidazole synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01092	CDS	657	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01093	CDS	408				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01094	CDS	726				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01095	CDS	606				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01096	CDS	591				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01097	CDS	621	cbiA_2	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01098	CDS	870	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01099	CDS	159				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01100	CDS	1197	mat	2.5.1.6		S-adenosylmethionine synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01101	CDS	984				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01102	CDS	1704	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01103	CDS	339				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01104	CDS	474	IMPDH_5	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01105	CDS	1185	argJ_2		COG1364	Arginine biosynthesis bifunctional protein ArgJ
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01106	CDS	1452				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01107	CDS	351				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01108	CDS	861				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01109	CDS	120				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01110	CDS	156				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01111	CDS	297				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01112	CDS	927	nifB	4.-.-.-	COG0535	FeMo cofactor biosynthesis protein NifB
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01113	CDS	798				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01114	CDS	1053				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01115	CDS	279				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01116	CDS	1080				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01117	CDS	486				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01118	CDS	1632	napF_3			Ferredoxin-type protein NapF
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01119	CDS	594	ndhI_3	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01120	CDS	951	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01121	CDS	384	mnhG1		COG1320	Na(+)/H(+) antiporter subunit G1
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01122	CDS	279				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01123	CDS	501				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01124	CDS	477	hycG		COG3260	Formate hydrogenlyase subunit 7
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01125	CDS	1509	mrpD_4		COG0651	Na(+)/H(+) antiporter subunit D
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01126	CDS	435				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01127	CDS	369	mnhC1_2		COG1006	Na(+)/H(+) antiporter subunit C1
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01128	CDS	525	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01129	CDS	1110	hycE		COG3261	Formate hydrogenlyase subunit 5
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01130	CDS	471	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01131	CDS	1878	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01132	CDS	1299				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01133	CDS	783	ecfT_2		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01134	CDS	180				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01135	CDS	549				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01136	CDS	768	cobS	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01137	CDS	591				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01138	CDS	1722				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01139	CDS	1161	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01140	CDS	282				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01141	CDS	546				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01142	CDS	1050				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01143	CDS	117				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01144	CDS	1200	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01145	CDS	768				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01146	CDS	1278	ulaD	4.1.1.85		3-keto-L-gulonate-6-phosphate decarboxylase UlaD
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01147	CDS	738				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01148	CDS	822				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01149	CDS	828				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01150	CDS	549				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01151	CDS	1899				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01152	CDS	678				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01153	CDS	603				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01154	tRNA	77				tRNA-Glu(ttc)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01155	CDS	348				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01156	CDS	219				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01157	CDS	276				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01158	CDS	1104	rfbE	2.6.1.102	COG0399	GDP-perosamine synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01159	CDS	501				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01160	CDS	543				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01161	CDS	1821	dbpA_2	3.6.4.13		ATP-dependent RNA helicase DbpA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01162	CDS	1134				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01163	CDS	540	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01164	CDS	624	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01165	CDS	369				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01166	CDS	981	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01167	CDS	273				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01168	CDS	483				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01169	CDS	612	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01170	CDS	1149	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01171	CDS	252				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01172	CDS	834	nfo_2	3.1.21.2		endonuclease 4
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01173	CDS	1341	allB	3.5.2.5	COG0044	Allantoinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01174	CDS	198				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01175	CDS	777				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01176	CDS	597				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01177	CDS	363				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01178	CDS	1395		1.18.1.2		Ferredoxin--NADP reductase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01179	CDS	138				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01180	CDS	1434				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01181	CDS	645				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01182	CDS	642				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01183	CDS	441				Putative universal stress protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01184	CDS	855	IMPDH_6	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01185	CDS	696	ribD2	1.1.1.302	COG1985	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01186	CDS	756	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01187	CDS	1206	thrC	4.2.3.1	COG0498	Threonine synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01188	CDS	954				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01189	CDS	834				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01190	CDS	285				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01191	CDS	378				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01192	CDS	564				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01193	CDS	123				hypothetical protein
